,id,Name,X,Y,LONGITUDE,LATITUDE,MESSAGEDATE,USERID,USERSCREENNAME,MESSAGETEXT,LOCATION,HASHTAGS,ISRETWEET,datetime,Cluster,parsed_tweets,stemmed_tokens,is_new_years_tweet,is_eastender_tweet,is_football_tweet
1272,550728527143006209,,-0.28246,51.406867999999996,-0.2824600040912628,51.40686798095703,01/01/2015 19:01:27,211248848,PaigeeCoops,Liverpool are shit it's irrelevant that they won the last few games   ,Kingston upon Thames,,0,2015-01-01 19:01:27,1,Liverpool are shit it s irrelevant that they won the last few games,"['liverpool', 'are', 'shit', 'it', 's', 'irrelev', 'that', 'they', 'won', 'the', 'last', 'few', 'game']",False,False,True
1277,550730309692821504,,-0.258355,51.4281,-0.2583549916744232,51.4281005859375,01/01/2015 19:08:32,707825858,AllowMePls,Tottenham just done a madness     ,Kingston upon Thames,,0,2015-01-01 19:08:32,1,Tottenham just done a madness,"['tottenham', 'just', 'done', 'a', 'mad']",False,False,True
1278,550735355276955650,,-0.309899,51.391495,-0.3098990023136139,51.39149475097656,01/01/2015 19:28:35,351900884,CharlieRyan96,Not acceptable to lose 5-3 at Tottenham.,Kingston upon Thames,,0,2015-01-01 19:28:35,1,Not acceptable to lose at Tottenham,"['not', 'accept', 'to', 'lose', 'at', 'tottenham']",False,False,True
1284,550728354174103552,,-0.286462,51.40797,-0.2864620089530945,51.4079704284668,01/01/2015 19:00:46,211248848,PaigeeCoops,Funny that Chelsea are losing and everyone that's piping up seem to be Liverpool fans... Where are Liverpool on the table again?,Kingston upon Thames,,0,2015-01-01 19:00:46,1,Funny that Chelsea are losing and everyone that s piping up seem to be Liverpool fans Where are Liverpool on the table again,"['funni', 'that', 'chelsea', 'are', 'lose', 'and', 'everyon', 'that', 's', 'pipe', 'up', 'seem', 'to', 'be', 'liverpool', 'fan', 'where', 'are', 'liverpool', 'on', 'the', 'tabl', 'again']",False,False,True
1285,550729938761179136,,-0.273023,51.398720000000004,-0.27302300930023193,51.398719787597656,01/01/2015 19:07:04,1348662787,Deccers_8,well done tottenham   ; Chadli And Kane Outstanding.,Kingston upon Thames,,0,2015-01-01 19:07:04,1,well done tottenham Chadli And Kane Outstanding,"['well', 'done', 'tottenham', 'chadli', 'and', 'kane', 'outstand']",False,False,True
1315,550800057617117185,,-0.288934,51.36635,-0.28893399238586426,51.36634826660156,01/01/2015 23:45:41,2882521813,BRamphul,Think wengers lost it but getting a new manger will be a massive risk #Dilemma,Kingston upon Thames,Dilemma,0,2015-01-01 23:45:41,1,Think wengers lost it but getting a new manger will be a massive risk,"['think', 'wenger', 'lost', 'it', 'but', 'get', 'a', 'new', 'manger', 'will', 'be', 'a', 'massiv', 'risk']",True,False,True
1334,550801432384114690,,-0.294222,51.39996,-0.29422199726104736,51.39995956420898,01/01/2015 23:51:09,42595487,JoeBartramFFC,How is Karl Henry allowed onto a football pitch? Fucking animal,Kingston upon Thames,,0,2015-01-01 23:51:09,1,How is Karl Henry allowed onto a football pitch Fucking animal,"['how', 'is', 'karl', 'henri', 'allow', 'onto', 'a', 'footbal', 'pitch', 'fuck', 'anim']",False,False,True
1335,550801462310490113,,-0.305217,51.37212,-0.3052169978618622,51.37211990356445,01/01/2015 23:51:16,280701853,FranticT, A small daily task; if it be really daily; will beat the labours of a spasmodic Hercules.  Said Anthony Trollope #writeallyear #2015,Kingston upon Thames,writeallyear,0,2015-01-01 23:51:16,1,A small daily task if it be really daily will beat the labours of a spasmodic Hercules Said Anthony Trollope,"['A', 'small', 'daili', 'task', 'if', 'it', 'be', 'realli', 'daili', 'will', 'beat', 'the', 'labour', 'of', 'a', 'spasmod', 'hercul', 'said', 'anthoni', 'trollop']",False,False,True
1437,550229322293084161,,-0.026691000000000003,51.366577,-0.0266910009086132,51.3665771484375,31/12/2014 09:57:47,38227869,LiamAirley1,@krishh96 love you too harry krishna,Croydon,,0,2014-12-31 09:57:47,1,love you too harry krishna,"['love', 'you', 'too', 'harri', 'krishna']",False,False,True
1450,550222878999064576,,-0.066071,51.39312,-0.06607100367546083,51.39311981201172,31/12/2014 09:32:11,112881225,SaxonJaxon,@walsh_rob @reece_bird @AlansAvailable @GeorgeMardle1 @GuyDowsett Fantastic news. Premiership quality for a Premiership team in the making,Croydon,,0,2014-12-31 09:32:11,1,Fantastic news Premiership quality for a Premiership team in the making,"['fantast', 'news', 'premiership', 'qualiti', 'for', 'a', 'premiership', 'team', 'in', 'the', 'make']",False,False,True
1468,550148166491045889,,-0.088172,51.41992,-0.08817200362682343,51.419921875,31/12/2014 04:35:18,239010319,AlmightyUncle_,All the game shops in South are booged man,Croydon,,0,2014-12-31 04:35:18,1,All the game shops in South are booged man,"['all', 'the', 'game', 'shop', 'in', 'south', 'are', 'boog', 'man']",False,False,True
1516,550198209323483136,,-0.12825899999999998,51.409378000000004,-0.12825900316238406,51.40937805175781,31/12/2014 07:54:09,1471564315,PhilChapman65,@GMB As Susanna would tell you Alan Pardew once played for Palace years ago so he'll be returning home,Croydon,,0,2014-12-31 07:54:09,1,As Susanna would tell you Alan Pardew once played for Palace years ago so he ll be returning home,"['As', 'susanna', 'would', 'tell', 'you', 'alan', 'pardew', 'onc', 'play', 'for', 'palac', 'year', 'ago', 'so', 'he', 'll', 'be', 'return', 'home']",True,False,True
1547,550299490180419584,,-0.096126,51.32945,-0.0961259976029396,51.32944869995117,31/12/2014 14:36:37,423733939,danilauramerola,@SincerelyTumblr: New Years goals since '06 http://t.co/vhBjUWre3C,Croydon,,0,2014-12-31 14:36:37,1,New Years goals since,"['new', 'year', 'goal', 'sinc']",True,False,True
1690,550241186003562496,,-0.075039,51.398357,-0.07503899931907654,51.39835739135742,31/12/2014 10:44:56,2908091825,luketcarey1989,Liverpool Ladies win Women's Super League title. #LiverpoolLadies #WSL http://t.co/P01CuCnjue,Croydon,LiverpoolLadies WSL,0,2014-12-31 10:44:56,1,Liverpool Ladies win Women s Super League title,"['liverpool', 'ladi', 'win', 'women', 's', 'super', 'leagu', 'titl']",False,False,True
1758,550240770108973056,,-0.068311,51.372005,-0.06831099838018417,51.37200546264648,31/12/2014 10:43:17,287896330,jwperkins_,Parents upset over penis-shaped Play-Doh toy http://t.co/Gicw9aPg9j via @mashable,Croydon,,0,2014-12-31 10:43:17,1,Parents upset over penis shaped Play Doh toy,"['parent', 'upset', 'over', 'peni', 'shape', 'play', 'doh', 'toy']",False,False,True
1764,550256687870144512,,-0.12017,51.400112,-0.120169997215271,51.40011215209961,31/12/2014 11:46:32,479745512,rjcini,@say_shannon: Goals for 2015: - Go to Paris - Buy books - Read books - Do something 2014 self wouldn't do These ones. Paris seems cool     %,Croydon,,0,2014-12-31 11:46:32,1,Goals for Go to Paris Buy books Read books Do something self wouldn t do These ones Paris seems cool,"['goal', 'for', 'Go', 'to', 'pari', 'buy', 'book', 'read', 'book', 'Do', 'someth', 'self', 'wouldn', 't', 'do', 'these', 'one', 'pari', 'seem', 'cool']",False,False,True
1782,550279676573532160,,-0.03755,51.351486,-0.037549998611211784,51.35148620605469,31/12/2014 13:17:53,926379247,CPFC_Liam,@CPFC_Fieldy I did get in for free sometimes tbh; just proving i went to every game for 3 seasons when we was championship,Croydon,,0,2014-12-31 13:17:53,1,I did get in for free sometimes tbh just proving i went to every game for seasons when we was championship,"['I', 'did', 'get', 'in', 'for', 'free', 'sometim', 'tbh', 'just', 'prove', 'i', 'went', 'to', 'everi', 'game', 'for', 'season', 'when', 'we', 'wa', 'championship']",False,False,True
1913,550362894735781888,,-0.09275800000000001,51.39656,-0.09275799989700316,51.39656066894531,31/12/2014 18:48:34,55544745,DRamful,@onceuponalanap @wildestlana @LanaParrilla @lanapompeo @magicalmorrison The fact that 3 of those us played by @LanaParrilla         ,Croydon,,0,2014-12-31 18:48:34,1,The fact that of those us played by,"['the', 'fact', 'that', 'of', 'those', 'us', 'play', 'by']",False,False,True
1996,550322683192160256,,-0.140229,51.33468,-0.1402290016412735,51.334678649902344,31/12/2014 16:08:46,19349466,benfearnley,What's the point of a 3GB update to tell me I need to download a 10GB separate game??,Croydon,,0,2014-12-31 16:08:46,1,What s the point of a GB update to tell me I need to download a GB separate game,"['what', 's', 'the', 'point', 'of', 'a', 'GB', 'updat', 'to', 'tell', 'me', 'I', 'need', 'to', 'download', 'a', 'GB', 'separ', 'game']",False,False,True
2110,550258592541339649,,-0.11623199999999999,51.33933,-0.1162320002913475,51.33932876586914,31/12/2014 11:54:06,212559186,johncpfcburgess,Off into Croydon to hopefully find a bargain. A new ps4 game would be nice.,Croydon,,0,2014-12-31 11:54:06,1,Off into Croydon to hopefully find a bargain A new ps game would be nice,"['off', 'into', 'croydon', 'to', 'hope', 'find', 'a', 'bargain', 'A', 'new', 'ps', 'game', 'would', 'be', 'nice']",True,False,True
2182,550259849632956416,,-0.110731,51.344734,-0.11073099821805954,51.34473419189453,31/12/2014 11:59:06,212559186,johncpfcburgess,@LeeStTaylor @AndySE25 trust the manager. Give him a budget and let him spend it as he feels necessary. He's knows what this league requires,Croydon,,0,2014-12-31 11:59:06,1,trust the manager Give him a budget and let him spend it as he feels necessary He s knows what this league requires,"['trust', 'the', 'manag', 'give', 'him', 'a', 'budget', 'and', 'let', 'him', 'spend', 'it', 'as', 'he', 'feel', 'necessari', 'He', 's', 'know', 'what', 'thi', 'leagu', 'requir']",False,False,True
2199,550257877513142273,,-0.11486700000000001,51.3374,-0.11486700177192688,51.33739852905274,31/12/2014 11:51:15,212559186,johncpfcburgess,@AnnaLou88 I will clap him. He kept us up. First time we've managed it in the Premier League.,Croydon,,0,2014-12-31 11:51:15,1,I will clap him He kept us up First time we ve managed it in the Premier League,"['I', 'will', 'clap', 'him', 'He', 'kept', 'us', 'up', 'first', 'time', 'we', 've', 'manag', 'it', 'in', 'the', 'premier', 'leagu']",False,False,True
2236,550331183658463232,,-0.096147,51.41715,-0.09614700078964232,51.41714859008789,31/12/2014 16:42:33,173774456,_txsha,1st semester I was doing play play; gonna promise to fix up this term   ,Croydon,,0,2014-12-31 16:42:33,1,st semester I was doing play play gonna promise to fix up this term,"['st', 'semest', 'I', 'wa', 'do', 'play', 'play', 'gon', 'na', 'promis', 'to', 'fix', 'up', 'thi', 'term']",False,False,True
2351,550353086993412096,,-0.116513,51.35564,-0.11651299893856047,51.35564041137695,31/12/2014 18:09:35,331074941,benwestie1212,Good day with @MclaughlinEwart   Shame about the ultimate team tho              http://t.co/zEiJP4EZBj,Croydon,,0,2014-12-31 18:09:35,1,Good day with Shame about the ultimate team tho,"['good', 'day', 'with', 'shame', 'about', 'the', 'ultim', 'team', 'tho']",False,False,True
2429,550435577972404224,,-0.08703999999999999,51.378085999999996,-0.0870399996638298,51.37808609008789,31/12/2014 23:37:23,1472890694,KennyDivall,The view up to the Oval Tavern very quiet just a good blues band playing ... :-) http://t.co/D7GXYXppO8,Croydon,,0,2014-12-31 23:37:23,1,The view up to the Oval Tavern very quiet just a good blues band playing,"['the', 'view', 'up', 'to', 'the', 'oval', 'tavern', 'veri', 'quiet', 'just', 'a', 'good', 'blue', 'band', 'play']",False,False,True
2451,550436189283840000,,-0.087036,51.37808,-0.08703599870204927,51.37807846069336,31/12/2014 23:39:48,1472890694,KennyDivall,Hey Queen playing Fat Bottom Girls first time they've done that in years Brilliant :-D,Croydon,,0,2014-12-31 23:39:48,1,Hey Queen playing Fat Bottom Girls first time they ve done that in years Brilliant D,"['hey', 'queen', 'play', 'fat', 'bottom', 'girl', 'first', 'time', 'they', 've', 'done', 'that', 'in', 'year', 'brilliant', 'D']",True,False,True
2514,550381073151315969,,-0.104314,51.374493,-0.10431399941444396,51.37449264526367,31/12/2014 20:00:48,467834788,_jodieferguson,Heart are playing some of the best tunes  ,Croydon,,0,2014-12-31 20:00:48,1,Heart are playing some of the best tunes,"['heart', 'are', 'play', 'some', 'of', 'the', 'best', 'tune']",False,False,True
2535,550390201739411456,,-0.082609,51.400997,-0.08260899782180786,51.40099716186523,31/12/2014 20:37:04,901053354,BrentMorgan6,@CEO4TAG @DFletcherSport You've been getting stick from the muppets on BT since TP showed his face at the City game. McManaman=Wanker #twats,Croydon,twats,0,2014-12-31 20:37:04,1,You ve been getting stick from the muppets on BT since TP showed his face at the City game McManaman Wanker,"['you', 've', 'been', 'get', 'stick', 'from', 'the', 'muppet', 'on', 'BT', 'sinc', 'TP', 'show', 'hi', 'face', 'at', 'the', 'citi', 'game', 'mcmanaman', 'wanker']",False,False,True
2574,550413524791750658,,-0.077931,51.375202,-0.0779310017824173,51.37520217895508,31/12/2014 22:09:45,192700303,KayConstantine,A mans obsessed with an erratic rash player no one gives a damn about. Lol,Croydon,,0,2014-12-31 22:09:45,1,A mans obsessed with an erratic rash player no one gives a damn about Lol,"['A', 'man', 'obsess', 'with', 'an', 'errat', 'rash', 'player', 'no', 'one', 'give', 'a', 'damn', 'about', 'lol']",False,False,True
2576,550414120307015680,,-0.09739500000000001,51.352207,-0.09739500284194946,51.35220718383789,31/12/2014 22:12:07,282803378,JAbowlsplayer,@SocialMediaAI  your being followed by the worlds best Jamaican lawn bowls player! http://t.co/kxRWqkpEwv http://t.co/PrYHONYxnE,Croydon,,0,2014-12-31 22:12:07,1,your being followed by the worlds best Jamaican lawn bowls player,"['your', 'be', 'follow', 'by', 'the', 'world', 'best', 'jamaican', 'lawn', 'bowl', 'player']",False,False,True
2584,550428764120051712,,-0.079338,51.419090000000004,-0.07933799922466278,51.4190902709961,31/12/2014 23:10:18,1978677336,I_am_oree, @GoalUK: BREAKING: Manchester City extend Lampard loan until end of season http://t.co/YEf1QYus8Z #mcfc http://t.co/KQweTogjT5           ,Croydon,mcfc,0,2014-12-31 23:10:18,1,BREAKING Manchester City extend Lampard loan until end of season,"['break', 'manchest', 'citi', 'extend', 'lampard', 'loan', 'until', 'end', 'of', 'season']",False,False,True
2606,550417402908123137,,-0.027052999999999997,51.376537,-0.0270530004054308,51.37653732299805,31/12/2014 22:25:09,27014661,doctordubbs,@FYPFanzine quit playing games with my Pards   ,Croydon,,0,2014-12-31 22:25:09,1,quit playing games with my Pards,"['quit', 'play', 'game', 'with', 'my', 'pard']",False,False,True
2629,550413125112328192,,-0.120546,51.36436,-0.12054599821567535,51.36436080932617,31/12/2014 22:08:09,1311111548,clark_cfc,@The_kenny77 @CFCMccoy yeah that's spot on to be fair; and then I'll be too ecstatic to care about Lampard after we beat them cunts,Croydon,,0,2014-12-31 22:08:09,1,yeah that s spot on to be fair and then I ll be too ecstatic to care about Lampard after we beat them cunts,"['yeah', 'that', 's', 'spot', 'on', 'to', 'be', 'fair', 'and', 'then', 'I', 'll', 'be', 'too', 'ecstat', 'to', 'care', 'about', 'lampard', 'after', 'we', 'beat', 'them', 'cunt']",False,False,True
2733,550573612064079872,,-0.074672,51.398635999999996,-0.07467199862003326,51.39863586425781,01/01/2015 08:45:52,2908091825,luketcarey1989,Frank Lampard stays at Manchester City. #ManCity #Lampard http://t.co/lyLGgMlIpw,Croydon,ManCity Lampard,0,2015-01-01 08:45:52,1,Frank Lampard stays at Manchester City,"['frank', 'lampard', 'stay', 'at', 'manchest', 'citi']",False,False,True
2773,550443279712800769,,-0.098813,51.37256,-0.09881299734115599,51.37255859375,01/01/2015 00:07:59,574692194,jamuzzle,Please spurs just do them today,Croydon,,0,2015-01-01 00:07:59,1,Please spurs just do them today,"['pleas', 'spur', 'just', 'do', 'them', 'today']",False,False,True
2841,550443999644102656,,-0.096349,51.417491999999996,-0.09634900093078612,51.4174919128418,01/01/2015 00:10:50,173774456,_txsha,so many goals I've set for this year & I must achieve them IJN,Croydon,,0,2015-01-01 00:10:50,1,so many goals I ve set for this year I must achieve them IJN,"['so', 'mani', 'goal', 'I', 've', 'set', 'for', 'thi', 'year', 'I', 'must', 'achiev', 'them', 'ijn']",True,False,True
2903,550403729258995712,,-0.11836600000000001,51.366096,-0.11836600303649902,51.36609649658203,31/12/2014 21:30:49,1311111548,clark_cfc,All you lot slating Lampard; grow up. 1 season playing for City won't erase Bolton; Munich and the 200+ goals. http://t.co/DL2eQQA8FV,Croydon,,0,2014-12-31 21:30:49,1,All you lot slating Lampard grow up season playing for City won t erase Bolton Munich and the goals,"['all', 'you', 'lot', 'slate', 'lampard', 'grow', 'up', 'season', 'play', 'for', 'citi', 'won', 't', 'eras', 'bolton', 'munich', 'and', 'the', 'goal']",False,False,True
2930,550400719921381376,,-0.09885,51.382015,-0.09884999692440033,51.38201522827149,31/12/2014 21:18:52,202734432,ThatMarcAngelo,Friendly reminder that whatever goal you didn't reach this year; just remember you're one step closer next year! :),Croydon,,0,2014-12-31 21:18:52,1,Friendly reminder that whatever goal you didn t reach this year just remember you re one step closer next year,"['friendli', 'remind', 'that', 'whatev', 'goal', 'you', 'didn', 't', 'reach', 'thi', 'year', 'just', 'rememb', 'you', 're', 'one', 'step', 'closer', 'next', 'year']",True,False,True
2932,550410419123519489,,-0.116172,51.367535,-0.11617200076580048,51.36753463745117,31/12/2014 21:57:24,1311111548,clark_cfc,@CFCMccoy no he ain't; he didn't get offered a new contract; 100% he would've stayed if he did. Mourinho makes up what he wants; end of.,Croydon,,0,2014-12-31 21:57:24,1,no he ain t he didn t get offered a new contract he would ve stayed if he did Mourinho makes up what he wants end of,"['no', 'he', 'ain', 't', 'he', 'didn', 't', 'get', 'offer', 'a', 'new', 'contract', 'he', 'would', 've', 'stay', 'if', 'he', 'did', 'mourinho', 'make', 'up', 'what', 'he', 'want', 'end', 'of']",True,False,True
